Unnamed: 0,price,title,stars,vote,kategori_penyakit
930,16989,GLAMGLOW SUPERTONER Exfoliating Acid Solution Super Concentrated Exfoliating Toner,3.5,46,Vitiligo; Seborrh_Keratoses
931,13348,Elemis Superfood Kefir Tea Mist,4.8,205,Unknown_Normal
932,82922,Dr Barbara Sturm Brightening Face Lotion,5.0,1,Vitiligo; Seborrh_Keratoses; Unknown_Normal
933,38427,Rodial Collagen Drops Concentrated Serum,3.9,18,Unknown_Normal
934,84944,Yves Saint Laurent Or Rouge Eye Crème,5.0,3,Unknown_Normal
935,14157,Dr Loretta MicroExfoliating Cleanser,4.7,3,Acne; Seborrh_Keratoses
936,44495,Dr Loretta AntiAging Repair Serum,4.0,3,Unknown_Normal
937,33169,Sulwhasoo Concentrated Ginseng Water,4.0,1,Unknown_Normal
938,18202,Perricone MD No Rinse Exfoliating Peel,4.3,335,Seborrh_Keratoses
939,28315,BeautyBio The Radiance Brightening Omega  Rosehip Seed Facial Oil,4.9,21,Vitiligo; Seborrh_Keratoses
940,51775,Elemis Dynamic Day Resurfacing Cream SPF 30,4.8,30,Sun_Sunlight_Damage; Unknown_Normal
941,19416,BECCA Skin Love Glow Elixir,4.0,81,Unknown_Normal
942,27506,Erno Laszlo Hydraphel Skin Supplement Hydrating Toner,4.7,300,Eczema; Vitiligo
943,25483,Sulwhasoo Essential Balancing Emulsion,4.6,31,Unknown_Normal
944,121349,Dr Barbara Sturm Darker Skin Tones Hyaluronic Serum,4.3,4,Vitiligo; Unknown_Normal
945,40045,CAUDALÍE Premier Cru The Eye Cream,4.0,123,Unknown_Normal
946,15371,Peter Thomas Roth Max Mineral Naked SPF 45 Broad Spectrum Protective Lotion Sunscreen,4.6,33,Sun_Sunlight_Damage; Lupus; Unknown_Normal
947,57438,Guerlain Orchidée Impériale EssenceinLotion,0.0,0,Unknown_Normal
948,40450,Dior Prestige Rose Cleansing OilBalm,4.8,6,Unknown_Normal
949,31955,Darphin Hydraskin Intensive SkinHydrating Serum,4.7,22,Eczema; Unknown_Normal
950,21843,Kiehls Since 1851 Ginger Leaf  and  Hibiscus Firming Mask,4.1,147,Unknown_Normal
951,16989,ARCONA Berry Gel Gommage Gentle Exfoliant,4.0,5,Acne; Eczema; Unknown_Normal
952,38427,Dior Capture Youth Redness Soother AgeDelay AntiRedness Serum,5.0,6,Rosacea; Unknown_Normal
953,12944,Rodial Bee Venom MicroSting Patch,2.4,11,Unknown_Normal
954,56225,Omorovicza Travel Size Essentials Set USD 235 Value,5.0,16,Unknown_Normal
955,194158,Guerlain Orchidée Impériale AntiAging Rich Day Cream,0.0,0,Unknown_Normal
956,133484,The Organic Pharmacy Gene Expression Lifting Serum,0.0,0,Unknown_Normal
957,626969,Guerlain Orchidée Impériale Black Orchid Cure,0.0,0,Unknown_Normal
958,78877,Tata Harper Skincare Crème Riche Velvet Moisturizing Cream,4.4,5,Unknown_Normal
959,30337,Beauty Bioscience The Perfector 4in1 Skin Perfecting Silk SPF 30,4.1,28,Sun_Sunlight_Damage
960,21034,TULA Skincare Revive  and  Rewind Revitalizing Eye Cream,4.7,106,Unknown_Normal
961,17393,Dior Hydra Life Oil to Milk Makeup Removing Cleanser,4.8,9,Acne
962,76854,111SKIN Space Defence Bright Eye Lift Gel,3.8,135,Acne
963,58652,Trish McEvoy The Power of Skincare Eye Trio,0.0,0,Unknown_Normal
964,12135,Mario Badescu AntiAging Regimen Kit,5.0,1,Unknown_Normal
965,13753,Saturday Skin Daily Dew Hydrating Essence Mist,4.8,10,Eczema; Unknown_Normal
966,12135,Saturday Skin Set of 5 Intense Hydration Masks,4.9,9,Unknown_Normal
967,14562,Elemis Gentle Foaming Facial Wash,4.7,63,Eczema; Unknown_Normal
968,74832,Chantecaille Blanc Gardenia Brightening Essence,3.3,3,Vitiligo; Seborrh_Keratoses
969,19416,REN Clean Skincare Flash HydroBoost Instant Plumping Emulsion,4.1,68,Benign_tumors
970,15775,Peter Thomas Roth Acne Clearing Wash,4.7,13,Acne
971,11933,Guerlain Midnight Secret Late Night Recovery Treatment Serum,4.5,22,Acne; Bullous; Unknown_Normal
972,48540,Aesop Perfect Facial Hydrating Cream,4.1,55,Eczema; Unknown_Normal
973,24270,Peter Thomas Roth Irish Moor Mud Mask,4.6,28,Unknown_Normal
974,111236,Chantecaille Bio Lifting Oil Free Fluid Moisturizer,4.8,10,Eczema; Psoriasis
975,91012,Dior Prestige The Eye Concentrate,4.1,17,Unknown_Normal
976,40450,Giorgio Armani Prima Day Long Skin Perfector Trouble Zones,4.7,19,Unknown_Normal
977,35596,Dr Dennis Gross Skincare Ferulic  Retinol Wrinkle Recovery Peel,4.7,124,Actinic_Keratosis; Bullous
978,20225,Trish McEvoy Beauty Booster Rinsable Cleansing Balm,4.0,16,Unknown_Normal
979,18607,Odacité Ma  N MarulaNeroli Elasticity Serum Concentrate,5.0,1,Unknown_Normal
980,103146,Yves Saint Laurent Or Rouge Oil,3.3,3,Unknown_Normal
981,51775,Elemis ProCollagen Marine Cream UltraRich,4.6,106,Unknown_Normal
982,16180,Murad Renewing Cleansing Cream,4.8,5,Actinic_Keratosis; Unknown_Normal
983,12944,COOLA Suncare Environmental Repair Plus Radical Recovery AfterSun Lotion,5.0,59,Sun_Sunlight_Damage; Bullous; Unknown_Normal
984,31146,ARCONA Peptide Hydrating Complex Nourishing Daily Moisturizer,4.8,31,Eczema; Psoriasis; Unknown_Normal
985,26697,ARCONA Overnight Cellular Repair Complex,4.6,21,Unknown_Normal
986,62697,Omorovicza Illuminating Moisturizer,4.2,71,Eczema; Psoriasis
987,88989,Rodial Bee Venom Super Serum,4.1,8,Unknown_Normal
988,53393,Erno Laszlo Firmarine Night Cream,4.8,91,Unknown_Normal
989,40450,AMOREPACIFIC Moisture Bound Rejuvenating Serum,4.7,36,Sun_Sunlight_Damage; Unknown_Normal
990,78877,RéVive Moisturizing Renewal Cream Suprême,4.3,29,Unknown_Normal
991,13348,Trish McEvoy Beauty Booster Lip Balm SPF 15,4.7,18,Sun_Sunlight_Damage
992,22652,ARCONA Gentle Solution Facial Exfoliating Serum,4.7,33,Eczema; Seborrh_Keratoses; Unknown_Normal
993,16180,ARCONA Raspberry Clarifying Bar Facial Cleanser for Problem Skin,4.6,35,Acne
994,26292,3LAB Perfect Sunscreen SPF 50,4.4,12,Sun_Sunlight_Damage
995,18607,Mario Badescu Full Size Acne Repair Kit,4.3,31,Acne
996,62697,Elemis Dynamic Resurfacing Night Cream,4.5,57,Unknown_Normal
997,28315,Trish McEvoy Correct and Brighten Beta Hydroxy Pads Daily Exfoliator,4.6,68,Vitiligo; Unknown_Normal
998,10517,Murad Clarifying Toner,4.9,15,Vitiligo
999,119326,MACRENE ACTIVES High Performance Neck  and  Décolletage Treatment,0.0,0,Acne
1000,31955,Elemis ProDefinition Facial Oil,4.5,43,Unknown_Normal
1001,105169,Lancôme Absolue LExtrait Ultimate Eye Contour Elixir,4.1,14,Unknown_Normal
1002,38427,AMOREPACIFIC Intensive Vitalizing Eye Essence,4.5,40,Unknown_Normal
1003,14157,Mario Badescu Peptide Renewal Cream,4.2,13,Unknown_Normal
1004,78877,Omorovicza Gold Eye Lift AntiAging Cream,4.6,49,Unknown_Normal
1005,48540,Yves Saint Laurent Forever Youth Liberator Eye Zone Serum,4.8,45,Unknown_Normal
1006,51371,Erno Laszlo Transphuse Eye Refiner,4.8,69,Unknown_Normal
1007,107191,Chantecaille Nano Gold Energizing Eye Cream,4.5,16,Unknown_Normal
1008,46517,RéVive Lip  and  Perioral Renewal Serum,4.1,13,Unknown_Normal
1009,39641,Darphin Ideal Resource Youth Retinol Oil Concentrate Capsules,5.0,1,Actinic_Keratosis
1010,64719,111SKIN Meso Infusion Hyaluronic Acid  and  Vitamin C Micro Mask,2.8,4,Unknown_Normal
1011,26292,Kate Somerville Goat Milk Moisturizing Cream,4.4,19,Unknown_Normal
1012,21034,bareMinerals Ageless PhytoRetinol Neck Cream,4.8,25,Acne; Actinic_Keratosis; Unknown_Normal
1013,11326,COOLA Glowing Greens Detoxifying Facial Cleanser,4.8,168,Acne
1014,78877,MACRENE ACTIVES High Performance Serum,0.0,0,Unknown_Normal
1015,12135,Mario Badescu Hyaluronic Dew Drops,0.0,0,Unknown_Normal
1016,47731,Odacité Crème de la Nuit Restorative Night Cream,0.0,0,Unknown_Normal
1017,48540,Aesop Balance Classic Skin Care Set,0.0,0,Unknown_Normal
1018,38427,MALINGOETZ Saving Face Skin Care Set USD 132 Value,0.0,0,Unknown_Normal
1019,27506,TULA Skincare Wrinkle Treatment Drops,2.0,1,Acne
1020,23865,FOREO Serum Serum Serum,4.5,19,Unknown_Normal
1021,27910,Skin Gym Rose Quartz Vibrating Lift  and  Contour Beauty Roller,5.0,1,Unknown_Normal
1022,25079,Tata Harper Skincare WaterLock Moisturizer Refill Pod,0.0,0,Eczema; Psoriasis
1023,13753,Indie Lee Soothing Cleanser,5.0,1,Acne; Eczema; Psoriasis; Rosacea; Bullous
1024,36405,Chantecaille Rose de Mai Cleansing Balm,0.0,0,Unknown_Normal
1025,15370,Rael Glow Chemistry Advanced Antioxidant Serum,4.5,567,Unknown_Normal
1026,11325,Rael Daily Detox Oil to Foam Gentle Cleanser,0.0,0,Acne; Eczema; Unknown_Normal
1027,22246,Botnia Replenishing Facial Oil,5.0,2,Unknown_Normal
1028,28313,Dr Loretta Concentrated Firming Moisturizer,0.0,0,Eczema; Psoriasis
1029,16988,LaBruna Skincare Rose AntiAging Face Mask,4.8,6,Unknown_Normal
1030,27909,Comfort Zone Remedy Cream,0.0,0,Unknown_Normal
1031,15774,Comfort Zone Sublime Skin Peel Pads,1.0,1,Unknown_Normal
1032,16175,COOLA Suncare Travel Set 75 Value,4.8,51,Sun_Sunlight_Damage
1033,67952,Yves Saint Laurent Or Rouge Travel Size Essentials Set USD 250 Value,0.0,0,Unknown_Normal
1034,89389,Chantecaille Luxe Essentials Plus Radiant Set Limited Edition,0.0,0,Infestations_Bites
1035,50559,Chantecaille CBD 300 Face  and  Body,0.0,0,Unknown_Normal
1036,84940,Chantecaille Radiance Elixir,3.5,2,Unknown_Normal
1037,10921,Laura Mercier Soothing Eye Makeup Remove,4.4,385,Eczema; Psoriasis; Rosacea; Bullous
1038,23459,Birkenstock Intensive Moisturizing Fluid,0.0,0,Unknown_Normal
1039,86962,Natura Bissé Inhibit Tensolift Neck Cream,4.5,17,Unknown_Normal
1040,14157,bareMinerals Smoothness Bare Haven Soft Hydrating Moisturizer,5.0,1,Eczema; Psoriasis
1041,26291,NIGHT Trisilk Eye Mask with Cooling Gel,3.0,2,Acne
1042,35594,Yves Saint Laurent Pure Shots Light Up Brightening Serum,4.3,13,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1043,35594,Yves Saint Laurent Pure Shots Perfect Plumper Face Cream,4.5,23,Benign_tumors; Unknown_Normal
1044,38425,Dr Barbara Sturm Hydrating Face Mist,4.0,12,Eczema; Unknown_Normal
1045,55008,OSKIA Bedtime Beauty Boost Regenerating Night Cream,0.0,0,Unknown_Normal
1046,42470,Indie Lee Superfruit Facial Cream,5.0,1,Unknown_Normal
1047,52177,ZIIP Beauty Golden Conductive Gel,4.0,1,Acne
1048,72805,Elemis ULTRA SMART ProCollagen Aqua Infusion Mask,4.9,51,Unknown_Normal
1049,135499,Elemis Ultra Smart ProCollagen Complex 12 Serum,3.9,60,Unknown_Normal
1050,21033,Omorovicza Peachy Micellar Cleansing Pads,3.9,21,Unknown_Normal
1051,84940,KYPRIS Cerulean Soothing Hydration Recovery Mask,5.0,4,Eczema; Psoriasis; Rosacea; Bullous
1052,93029,Dr Barbara Sturm Brightening Face Cream,0.0,0,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1053,39638,Odacité AllEmbracing Serum Watermelon  Hibiscus Crystal Infused Hydration,5.0,1,Unknown_Normal
1054,10112,Wander Beauty Baggage Claim Rose Gold Eye Masks Limited Edition,3.0,1,Infestations_Bites
1055,157745,Yves Saint Laurent Or Rouge Crème Fine,5.0,2,Unknown_Normal
1056,30336,Dr Loretta Intense Brightening Cream,5.0,1,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1057,28313,Dr Loretta AntiAging Repair Moisturizer,3.5,2,Eczema; Psoriasis
1058,32358,Dr Loretta Concentrated Firming Serum,0.0,0,Unknown_Normal
1059,28313,Darphin Rose Aromatic Care Essential Oil Elixir,4.0,14,Unknown_Normal
1060,37212,Sulwhasoo Concentrated Ginseng Emulsion,5.0,3,Unknown_Normal
1061,11325,Trish McEvoy Flawless Lip Primer,4.9,7,Unknown_Normal
1062,95051,Dior Prestige Illuminating MicroNutritive Eye Serum,4.9,8,Unknown_Normal
1063,40043,Perricone MD High Potency Classics Face Firming Serum,4.1,390,Unknown_Normal
1064,19415,MALINGOETZ Brightening Enzyme Mask,5.0,10,Vitiligo; Seborrh_Keratoses
1065,28313,Indie Lee Radiance Renewal Peel,0.0,0,Unknown_Normal
1066,11730,Indie Lee Travel Size Discovery Set,3.8,6,Unknown_Normal
1067,30336,Erno Laszlo White Marble Essence Lotion,4.2,9,Unknown_Normal
1068,46110,Sulwhasoo Essential Refining Eye Cream,0.0,0,Unknown_Normal
1069,109208,Chantecaille Gold Recovery Mask,4.4,16,Bullous
1070,19415,Darphin Intral Environmental Lightweight Shield SPF 50,4.5,15,Sun_Sunlight_Damage
1071,37212,Darphin Lumière Illuminating Oil Serum,4.5,8,Unknown_Normal
1072,30336,Darphin Chamomile Aromatic Care Face Oil,4.9,15,Unknown_Normal
1073,21437,Mario Badescu Night Duo USD 67 Value,4.5,6,Unknown_Normal
1074,19415,Dr Dennis Gross Hyaluronic Marine Dew It Right Eye Gel,3.9,120,Acne
1075,88984,Derm Institute Youth Alchemy Repairing Oil,5.0,4,Unknown_Normal
1076,12943,GLAMGLOW SUPERCLEANSE Clearing CreamtoFoam Cleanser,4.4,43,Acne; Unknown_Normal
1077,20224,Nurse Jamie Beauty Stamp MicroExfoliation Tool,2.0,5,Unknown_Normal
1078,32358,Lancôme Advanced Génifique Sensitive Dual Concentrate Serum,4.4,89,Rosacea; Unknown_Normal
1079,26291,Dr Dennis Gross Skincare C Collagen Brighten  and  Firm Eye Cream,3.8,33,Vitiligo; Unknown_Normal
1080,93029,111SKIN Celestial Black Diamond Retinol Oil,4.8,28,Actinic_Keratosis
1081,141566,111SKIN Y Theorem Repair Serum NAC Y2,3.9,127,Unknown_Normal
1082,16179,MALINGOETZ SPF 30 Face Moisturizer,4.8,12,Eczema; Psoriasis; Sun_Sunlight_Damage; Unknown_Normal
1083,44492,EVE LOM Time Retreat Face Treatment Cream,4.3,29,Acne; Unknown_Normal
1084,28313,Aesop Parsley Seed AntiOxidant Hydrator Fluid Moisturizer,5.0,6,Eczema; Psoriasis
1085,24268,Aesop Elemental Facial Barrier Cream,4.0,3,Bullous; Unknown_Normal
1086,48537,Aesop B Triple C Facial Balancing Gel,3.5,2,Acne
1087,18606,Odacité Po  R PomegranateRose Geranium Hydration Serum Concentrate,3.0,4,Unknown_Normal
1088,16988,Odacité Gt  L Green TeaLemongrass Radiance Effect Serum Concentrate,4.4,5,Unknown_Normal
1089,171901,Yves Saint Laurent Or Rouge Serum,5.0,9,Unknown_Normal
1090,104354,Lancôme Absolue White Aura Rejuvenating and Brightening Global Cream,4.4,14,Vitiligo; Sun_Sunlight_Damage; Seborrh_Keratoses; Unknown_Normal
1091,80895,Omorovicza Blue Diamond Resurfacing Peel,5.0,6,Unknown_Normal
1092,40043,Omorovicza Refining Facial Polisher,4.7,68,Unknown_Normal
1093,12134,REN Clean Skincare Evercalm Gentle Cleansing Milk,4.3,100,Eczema; Unknown_Normal
1094,16988,Dr Dennis Gross Skincare One Step Acne Eliminating Pads  45 Applications,4.4,51,Acne
1095,34380,Chantecaille Bamboo  and  Hibiscus Exfoliating Cream,4.5,32,Seborrh_Keratoses; Unknown_Normal
1096,119320,RéVive Glycolic Renewal Peel Duo,4.5,13,Actinic_Keratosis
1097,36403,EVE LOM Moisture Mask,4.1,78,Unknown_Normal
1098,91007,Erno Laszlo Transphuse Night Serum,5.0,56,Unknown_Normal
1099,38021,Erno Laszlo Firmarine Eye Serum,4.7,97,Unknown_Normal
1100,56222,Erno Laszlo Firmarine Serum,4.8,61,Unknown_Normal
1101,21033,ARCONA Brightening Gommage Brightening Facial Exfoliator,4.9,33,Vitiligo; Seborrh_Keratoses
1102,13348,ARCONA Tabula Rasa Pads Spot Repair Toner,4.5,28,Acne; Vitiligo
1103,39638,Laura Mercier Flawless Skin Repair Day Crème SPF 15,4.2,22,Sun_Sunlight_Damage
1104,16988,ARCONA Wine Hydrating Mask,4.4,23,Eczema
1105,16179,ARCONA Desert Mist Protective Facial Serum,4.4,25,Unknown_Normal
1106,16179,ARCONA Toner Tea Bar Facial Cleanser for Combination to Oily Skin,4.6,25,Acne; Vitiligo
1107,30336,RéVive Gel Cleanser,4.8,9,Acne
1108,18201,Anastasia Beverly Hills Hydrating Oil,4.6,148,Eczema
1109,12943,First Aid Beauty Pure Skin Deep Cleanser with Red Clay,4.8,105,Acne
1110,19415,OSEA Ocean Cleanser,0.0,0,Acne
1111,26291,CAUDALÍE ResveratrolLift Firming Cashmere Cream,0.0,0,Unknown_Normal
1112,2831,Skin Gym Youth Haus Glow  and  Go Eye Patches,5.0,1,Unknown_Normal
1113,5663,Kylie Skin Face Mask Brush,4.7,15,Unknown_Normal
1114,10516,Supergoop Sunnyscreen SPF 50 Spray,0.0,0,Sun_Sunlight_Damage
1115,7281,Sugarface Skin Brightening Collagen Facial Mask,0.0,0,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1116,7685,Retro Elle 9pm Aromatherapy Spray,0.0,0,Unknown_Normal
1117,54604,Dr Loretta The Essentials Set USD 180 Value,0.0,0,Unknown_Normal
1118,14561,First Aid Beauty Eye Duty Niacinamide Brightening Cream,4.3,66,Vitiligo; Seborrh_Keratoses; Unknown_Normal
1119,84940,Dr Barbara Sturm Summer Glow Set Nordstrom Exclusive USD 281 Value,0.0,0,Unknown_Normal
1120,15370,Botnia Weekly Digest Mask,0.0,0,Unknown_Normal
1121,21033,Peter Thomas Roth Water Drench Hyaluronic Cloud Moisturizer SPF 45,0.0,0,Eczema; Psoriasis; Sun_Sunlight_Damage
1122,8898,Kylie Skin Walnut Face Scrub,4.6,1188,Unknown_Normal
1123,11325,Indie Lee Hydrating Meditation Facial Mist,5.0,1,Eczema
1124,35998,The Light Salon Supreme Moisture Mask,5.0,1,Unknown_Normal
1125,8089,REN Clean Skincare Clearcalm NonDrying Acne Treatment Gel,5.0,2,Acne
1126,186058,Guerlain Orchidée Imperiale AntiAging Day Cream Set USD 572 Value,0.0,0,Unknown_Normal
1127,34380,Rodial Pink Diamond Magic Gel Day Cream,4.6,16,Acne; Unknown_Normal
1128,25077,Murad NutrientCharged Water Gel,5.0,2,Acne
1129,62693,Sulwhasoo Bloomstay Vitalizing Cream,4.9,7,Unknown_Normal
1130,59862,Elemis ProCollagen Definition Face and Neck Serum,4.8,68,Unknown_Normal
1131,10112,Darphin Hydraskin Cooling Hydrating Stick for Face and Eyes,4.0,3,Eczema; Unknown_Normal
1132,16988,COOLA Suncare Organic Sunless Tan Luminizing Face Compact,4.1,14,Sun_Sunlight_Damage; Unknown_Normal
1133,8089,Patchology Breakout Box Blemish Treatment,3.8,16,Acne
1134,23459,Erno Laszlo Pore Refining Detox Double Cleanse,4.6,186,Unknown_Normal
1135,7281,MALINGOETZ Travel Size Everyday Face Essentials Set,5.0,1,Unknown_Normal
1136,131454,Darphin Stimulskin Plus Reshaping Divine Serum,4.8,5,Unknown_Normal
1137,12943,TULA Probiotic Skincare NoMakeup Replenishing Cleansing Oil,4.7,111,Unknown_Normal
1138,30336,BeautyBio The Brightener TwoPart Cell Renewal Treatment,4.5,15,Acne; Vitiligo
1139,13752,Supergoop 100 Mineral Sunscreen Mist SPF 30,3.2,5,Sun_Sunlight_Damage
1140,17392,Dior Hydra Life Micellar Water No Rinse Cleanser,4.3,12,Acne
1141,23459,Fresh Umbrian Clay Purifying Mask,4.7,203,Unknown_Normal
1142,27909,StriVectin Intensive Eye Concentrate for Wrinkles,4.5,157,Unknown_Normal
1143,171901,Dior Prestige Le Nectar Serum,5.0,2,Unknown_Normal
1144,28313,Giorgio Armani Prima Lip  and  Eye Contour Perfector,4.3,7,Unknown_Normal
1145,8898,bareMinerals Pure Plush Gentle Deep Cleansing Foam,3.8,339,Eczema; Unknown_Normal
1146,30336,Dr Dennis Gross Skincare Ferulic  Retinol Fortifying Neck Emulsion,4.6,37,Actinic_Keratosis
1147,15370,Kiehls Since 1851 Ultra Facial Overnight Hydrating Masque,4.5,129,Eczema
1148,13752,Elemis White Flowers Eye  and  Lip Makeup Remover,4.5,56,Unknown_Normal
1149,80086,Erno Laszlo Phormula 39 Eye Repair,4.8,66,Unknown_Normal
1150,30336,Kate Somerville Age Arrest Eye Cream,3.3,7,Unknown_Normal
1151,50559,Omorovicza Deep Cleansing Mask,4.6,262,Unknown_Normal
1152,20224,AMOREPACIFIC Treatment Cleansing Oil,4.6,28,Acne
1153,66738,Rodial Bee Venom Eye Cream,4.2,37,Unknown_Normal
1154,19415,Peter Thomas Roth Instant FIRMx Temporary Face Tightener,4.1,60,Unknown_Normal
1155,13348,ARCONA Tabula Rasa Spot Repair Treatment,4.7,23,Acne
1156,17797,ARCONA Eye Dew Nourishing Eye Cream,4.1,30,Unknown_Normal
1157,9707,Mario Badescu Collagen Moisturizer SPF 15,4.5,34,Eczema; Psoriasis; Sun_Sunlight_Damage
1158,15370,Peter Thomas Roth Instant FIRMx Eye Treatment,4.1,62,Acne
1159,4045,CAUDALÍE Travel Size Grape Water,0.0,0,Unknown_Normal
1160,15774,Colorescience Sunforgettable Total Protection Face Shield Glow SPF 50 Sunscreen,0.0,0,Sun_Sunlight_Damage; Unknown_Normal
1161,19415,True Botanicals Clear Nourishing Cleanser,0.0,0,Acne
1162,6472,WLDKAT Cupuacu  and  Mango Butter CBD Lip Balm,0.0,0,Unknown_Normal
1163,19819,Spice Beauty Peppermint Heel Stick with CBD,5.0,1,Unknown_Normal
1164,10921,Pause Skin Care Discovery Set Limited Edition,5.0,2,Infestations_Bites
1165,18606,COOLA Refreshing Water Cream Sunscreen SPF 50,0.0,0,Sun_Sunlight_Damage; Unknown_Normal
1166,125387,BYNACHT Post Laser and Procedure Ultra Repair Serum,0.0,0,Unknown_Normal
1167,19819,CAUDALÍE Vinoperfect Brightening Essence,3.9,139,Vitiligo; Seborrh_Keratoses
1168,6067,Kylie Skin Clear Complexion Correction Stick,4.5,102,Unknown_Normal
1169,70783,Fresh Crème Ancienne Face Oil Elixir,0.0,0,Unknown_Normal
1170,7685,StriVectin Mini  and  Mighty Wonders Set,5.0,1,Unknown_Normal
1171,18201,BeautyBio Peel n Glow Pore Refining Facial Set,0.0,0,Unknown_Normal
1172,105163,Omorovicza Night Time Heroes Set USD 332 Value,0.0,0,Unknown_Normal
1173,44492,Omorovicza Acid Solution Toner,5.0,1,Vitiligo
1174,72805,Dr Barbara Sturm x Perfect Moment Ski Essentials Set USD 220 Value,0.0,0,Unknown_Normal
1175,27909,Skin Gym Amethyst Vibrating Lift  and  Contour Beauty Roller,0.0,0,Unknown_Normal
1176,242684,Guerlain Orchidée Impériale Set USD 755 Value,0.0,0,Unknown_Normal
1177,26291,Guerlain Abeille Royal AntiPollutant Cleansing Oil,0.0,0,Unknown_Normal
1178,6067,Kiehls Since 1851 Satvia Seed Oil Herbal Cleanser,4.4,13,Acne
1179,11730,bareMinerals Travel Size Pore Refining Trio USD 44 Value,4.0,1,Unknown_Normal
1180,129432,Chantecaille Gold Recovery Intense Concentrate PM,0.0,0,Bullous
1181,16179,Dr Dennis Gross Skincare DRx Blemish Solutions Acne Elminating Gel,4.0,2,Acne
1182,21033,IT Cosmetics Confidence in a Neck Cream,4.6,588,Unknown_Normal
1183,24268,Kiehls Since 1851 Full Size Creamy Eye Treatment with Avocado Set Nordstrom Exclusive USD 100 Value,1.8,6,Acne; Unknown_Normal
1184,8089,RAEL Lighten Up Cica Spot Corrector,4.1,251,Acne
1185,15370,Peter Thomas Roth Potent C Power Scrub,0.0,0,Unknown_Normal
1186,64716,AMOREPACIFIC Moisture Plumping Nectar Cream,3.8,4,Benign_tumors; Unknown_Normal
1187,8089,boscia Cherry Blossom  and  Bakuchiol Resurfacing Lip Repair,5.0,1,Unknown_Normal
1188,18606,boscia Vegan Collagen Booster Serum,0.0,0,Unknown_Normal
1189,14157,Comfort Zone Remedy Toner,0.0,0,Vitiligo
